Thinking Process:

1.  **Analyze the Request:**
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without redoing work".
    *   Okay: I'll check existence of `{sample}.vcf.gz` for all samples AND `collapsed.tsv`. If ALL present -> Exit 0. Else (some missing) -> Process them to generate what's needed + Regenerate collapsed if it doesn't exist? Wait, "without
