run_id,plan_version,model,think,track,seed,M1,M2,M3,M5,cost_usd,gen_seconds,exec_seconds,generation_status
glm-4.7-flash_q4_K_M_think-off_track-B_seed-42_7de50e,rev_off_v1,glm-4.7-flash_q4_K_M,off,B,42,0,0,0.0,0,0.0,84.36024832725525,0.8691635131835938,ok
glm-4.7-flash_q4_K_M_think-off_track-B_seed-43_692068,rev_off_v1,glm-4.7-flash_q4_K_M,off,B,43,0,0,0.0,0,0.0,34.447535276412964,0.5692880153656006,ok
glm-4.7-flash_q4_K_M_think-off_track-B_seed-44_95304f,rev_off_v1,glm-4.7-flash_q4_K_M,off,B,44,0,0,0.0,0,0.0,36.201212644577026,0.8711392879486084,ok
gpt-oss_20b_think-off_track-A_seed-42_9eb709,rev_off_v1,gpt-oss_20b,off,A,42,0,0,0.0,0,0.0,213.92098736763,0.5701775550842285,ok
gpt-oss_20b_think-off_track-A_seed-43_94db4e,rev_off_v1,gpt-oss_20b,off,A,43,0,0,0.0,0,0.0,109.71618604660034,0.8692097663879395,ok
gpt-oss_20b_think-off_track-A_seed-44_3c34f3,rev_off_v1,gpt-oss_20b,off,A,44,0,0,0.0,0,0.0,189.1765730381012,0.620227575302124,ok
gpt-oss_20b_think-off_track-B_seed-42_f6bfa3,rev_off_v1,gpt-oss_20b,off,B,42,0,0,0.0,0,0.0,215.59061646461487,0.818678617477417,ok
gpt-oss_20b_think-off_track-B_seed-43_a8eea5,rev_off_v1,gpt-oss_20b,off,B,43,1,1,1.0,1,0.0,201.32014179229736,8.093734741210938,ok
gpt-oss_20b_think-off_track-B_seed-44_cb2b54,rev_off_v1,gpt-oss_20b,off,B,44,0,0,0.0,0,0.0,149.97158432006836,2.4247143268585205,ok
granite4.1_30b-q4_K_M_think-off_track-A_seed-42_634705,rev_off_v1,granite4.1_30b-q4_K_M,off,A,42,1,1,1.0,0,0.0,140.9172968864441,8.241652250289917,ok
granite4.1_30b-q4_K_M_think-off_track-A_seed-43_968cdc,rev_off_v1,granite4.1_30b-q4_K_M,off,A,43,0,0,0.0,0,0.0,113.85661387443542,8.138878345489502,ok
granite4.1_30b-q4_K_M_think-off_track-A_seed-44_be3353,rev_off_v1,granite4.1_30b-q4_K_M,off,A,44,1,1,1.0,1,0.0,114.56957030296326,8.29476523399353,ok
granite4.1_30b-q4_K_M_think-off_track-B_seed-42_52d698,rev_off_v1,granite4.1_30b-q4_K_M,off,B,42,0,0,0.0,0,0.0,117.3307318687439,0.7694926261901855,ok
granite4.1_30b-q4_K_M_think-off_track-B_seed-43_1315de,rev_off_v1,granite4.1_30b-q4_K_M,off,B,43,0,0,0.0,0,0.0,109.34378385543823,0.7711589336395264,ok
granite4.1_30b-q4_K_M_think-off_track-B_seed-44_3f576b,rev_off_v1,granite4.1_30b-q4_K_M,off,B,44,0,0,0.0,0,0.0,94.52514100074768,0.7697010040283203,ok
granite4.1_8b-q4_K_M_think-off_track-A_seed-42_d152d6,rev_off_v1,granite4.1_8b-q4_K_M,off,A,42,0,0,0.0,0,0.0,40.057345151901245,0.8697528839111328,ok
granite4.1_8b-q4_K_M_think-off_track-A_seed-43_67f2af,rev_off_v1,granite4.1_8b-q4_K_M,off,A,43,0,0,0.0,0,0.0,26.70448875427246,0.8197879791259766,ok
granite4.1_8b-q4_K_M_think-off_track-A_seed-44_024594,rev_off_v1,granite4.1_8b-q4_K_M,off,A,44,0,0,0.0,0,0.0,30.524223804473877,0.6689877510070801,ok
granite4.1_8b-q4_K_M_think-off_track-B_seed-42_0ee828,rev_off_v1,granite4.1_8b-q4_K_M,off,B,42,0,0,0.0,0,0.0,51.15528678894043,0.618206262588501,ok
granite4.1_8b-q4_K_M_think-off_track-B_seed-43_16875a,rev_off_v1,granite4.1_8b-q4_K_M,off,B,43,0,0,0.0,0,0.0,34.70342755317688,0.5699398517608643,ok
granite4.1_8b-q4_K_M_think-off_track-B_seed-44_28d185,rev_off_v1,granite4.1_8b-q4_K_M,off,B,44,0,0,0.0,0,0.0,32.23159599304199,0.7703824043273926,ok
laguna-xs-2.1_q4_K_M_think-off_track-A_seed-42_fb2524,rev_off_v1,laguna-xs-2.1_q4_K_M,off,A,42,0,0,0.0,0,0.0,52.06709337234497,0.5693163871765137,ok
laguna-xs-2.1_q4_K_M_think-off_track-A_seed-43_49e077,rev_off_v1,laguna-xs-2.1_q4_K_M,off,A,43,0,0,0.0,0,0.0,25.009355545043945,0.6209900379180908,ok
laguna-xs-2.1_q4_K_M_think-off_track-A_seed-44_a3978f,rev_off_v1,laguna-xs-2.1_q4_K_M,off,A,44,0,0,0.0,0,0.0,26.4573814868927,0.7191562652587891,ok
laguna-xs-2.1_q4_K_M_think-off_track-B_seed-42_eb9e4d,rev_off_v1,laguna-xs-2.1_q4_K_M,off,B,42,0,0,0.0,0,0.0,50.64889216423035,0.7201633453369141,ok
laguna-xs-2.1_q4_K_M_think-off_track-B_seed-43_ec3169,rev_off_v1,laguna-xs-2.1_q4_K_M,off,B,43,0,0,0.0,0,0.0,26.608067989349365,0.7693533897399902,ok
laguna-xs-2.1_q4_K_M_think-off_track-B_seed-44_fdd31b,rev_off_v1,laguna-xs-2.1_q4_K_M,off,B,44,0,0,0.0,0,0.0,23.567457675933838,0.7697446346282959,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-A_seed-42_370f52,rev_off_v1,nemotron-3-nano_30b-a3b-q4_K_M,off,A,42,0,0,0.0,0,0.0,45.72029948234558,8.242141723632812,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-A_seed-43_0a9fa1,rev_off_v1,nemotron-3-nano_30b-a3b-q4_K_M,off,A,43,1,1,1.0,1,0.0,13.211358785629272,8.23845362663269,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-A_seed-44_be0033,rev_off_v1,nemotron-3-nano_30b-a3b-q4_K_M,off,A,44,1,1,1.0,1,0.0,12.439133882522583,8.13659381866455,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-B_seed-42_c3ecad,rev_off_v1,nemotron-3-nano_30b-a3b-q4_K_M,off,B,42,1,0,0.0,1,0.0,46.20706486701965,0.7695159912109375,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-B_seed-43_f760f9,rev_off_v1,nemotron-3-nano_30b-a3b-q4_K_M,off,B,43,0,0,0.0,0,0.0,21.983181953430176,0.7197296619415283,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-B_seed-44_7bfd01,rev_off_v1,nemotron-3-nano_30b-a3b-q4_K_M,off,B,44,0,0,0.0,0,0.0,13.937289476394653,0.718825101852417,ok
nemotron-3-nano_4b_think-off_track-A_seed-42_faf5c1,rev_off_v1,nemotron-3-nano_4b,off,A,42,0,0,0.0,0,0.0,30.535362482070923,0.6707749366760254,ok
nemotron-3-nano_4b_think-off_track-A_seed-43_c65058,rev_off_v1,nemotron-3-nano_4b,off,A,43,1,0,0.0,1,0.0,23.240988731384277,1.019425392150879,ok
nemotron-3-nano_4b_think-off_track-A_seed-44_5d8389,rev_off_v1,nemotron-3-nano_4b,off,A,44,0,0,0.0,0,0.0,20.885430335998535,0.6189675331115723,ok
nemotron-3-nano_4b_think-off_track-B_seed-42_92718e,rev_off_v1,nemotron-3-nano_4b,off,B,42,0,0,0.0,0,0.0,19.96917700767517,0.8214755058288574,ok
nemotron-3-nano_4b_think-off_track-B_seed-43_66b9b6,rev_off_v1,nemotron-3-nano_4b,off,B,43,0,0,0.0,0,0.0,15.292358636856079,0.8698501586914062,ok
nemotron-3-nano_4b_think-off_track-B_seed-44_e50011,rev_off_v1,nemotron-3-nano_4b,off,B,44,0,0,0.0,0,0.0,17.700279474258423,0.5695018768310547,ok
qwen3.5_4b-q4_K_M_think-off_track-A_seed-42_dc254b,rev_off_v1,qwen3.5_4b-q4_K_M,off,A,42,0,0,0.0,0,0.0,158.7578320503235,0.6202948093414307,ok
qwen3.5_4b-q4_K_M_think-off_track-A_seed-43_538e90,rev_off_v1,qwen3.5_4b-q4_K_M,off,A,43,0,0,0.0,0,0.0,39.59593176841736,0.7706360816955566,ok
qwen3.5_4b-q4_K_M_think-off_track-A_seed-44_62ae11,rev_off_v1,qwen3.5_4b-q4_K_M,off,A,44,0,0,0.0,0,0.0,106.13352155685425,1.1191558837890625,ok
qwen3.5_4b-q4_K_M_think-off_track-B_seed-42_eea56f,rev_off_v1,qwen3.5_4b-q4_K_M,off,B,42,1,0,0.0,0,0.0,75.54310536384583,0.6215765476226807,ok
qwen3.5_4b-q4_K_M_think-off_track-B_seed-43_b24503,rev_off_v1,qwen3.5_4b-q4_K_M,off,B,43,0,0,0.0,0,0.0,59.669349670410156,0.6194131374359131,ok
qwen3.5_4b-q4_K_M_think-off_track-B_seed-44_e1a75b,rev_off_v1,qwen3.5_4b-q4_K_M,off,B,44,0,0,0.0,0,0.0,160.77552342414856,0.5699856281280518,ok
qwen3.6_27b-q4_K_M_think-off_track-A_seed-42_df6f8b,rev_off_v1,qwen3.6_27b-q4_K_M,off,A,42,1,1,1.0,1,0.0,157.51399421691895,8.341961145401001,ok
qwen3.6_27b-q4_K_M_think-off_track-A_seed-43_44d210,rev_off_v1,qwen3.6_27b-q4_K_M,off,A,43,1,1,1.0,0,0.0,105.11770105361938,8.305309295654297,ok
qwen3.6_27b-q4_K_M_think-off_track-A_seed-44_afeaef,rev_off_v1,qwen3.6_27b-q4_K_M,off,A,44,1,1,1.0,1,0.0,116.31632447242737,8.387102365493774,ok
qwen3.6_27b-q4_K_M_think-off_track-B_seed-42_6d0017,rev_off_v1,qwen3.6_27b-q4_K_M,off,B,42,0,0,0.0,0,0.0,176.19371390342712,0.7697572708129883,ok
qwen3.6_27b-q4_K_M_think-off_track-B_seed-43_1da150,rev_off_v1,qwen3.6_27b-q4_K_M,off,B,43,0,0,0.0,0,0.0,145.2709674835205,2.3739736080169678,ok
qwen3.6_27b-q4_K_M_think-off_track-B_seed-44_a438e3,rev_off_v1,qwen3.6_27b-q4_K_M,off,B,44,1,1,1.0,0,0.0,117.63809847831726,8.289376497268677,ok
qwen3.6_35b-a3b-q4_K_M_think-off_track-A_seed-42_a5b212,rev_off_v1,qwen3.6_35b-a3b-q4_K_M,off,A,42,0,0,0.0,0,0.0,67.57675552368164,0.8201384544372559,ok
qwen3.6_35b-a3b-q4_K_M_think-off_track-A_seed-43_a5f657,rev_off_v1,qwen3.6_35b-a3b-q4_K_M,off,A,43,0,0,0.0,0,0.0,26.949568271636963,0.8194334506988525,ok
qwen3.6_35b-a3b-q4_K_M_think-off_track-A_seed-44_64638d,rev_off_v1,qwen3.6_35b-a3b-q4_K_M,off,A,44,0,0,0.0,0,0.0,23.327863931655884,0.8199071884155273,ok
qwen3.6_35b-a3b-q4_K_M_think-off_track-B_seed-42_9ce478,rev_off_v1,qwen3.6_35b-a3b-q4_K_M,off,B,42,0,0,0.0,0,0.0,67.17587518692017,0.8704571723937988,ok
qwen3.6_35b-a3b-q4_K_M_think-off_track-B_seed-43_ac2155,rev_off_v1,qwen3.6_35b-a3b-q4_K_M,off,B,43,1,1,0.0,1,0.0,41.10592746734619,0.8191442489624023,ok
qwen3.6_35b-a3b-q4_K_M_think-off_track-B_seed-44_365ea8,rev_off_v1,qwen3.6_35b-a3b-q4_K_M,off,B,44,0,0,0.0,0,0.0,38.79703879356384,0.8210108280181885,ok
claude-haiku-4-5_track-A_seed-42_d0f39f,rev_api_v1g,claude-haiku-4-5,,A,42,1,1,1.0,1,0.068819,112.5425431728363,8.394171476364136,ok
claude-haiku-4-5_track-A_seed-43_d215da,rev_api_v1g,claude-haiku-4-5,,A,43,1,1,1.0,1,0.073004,120.34107995033264,8.59578275680542,ok
claude-haiku-4-5_track-A_seed-44_45b4a4,rev_api_v1g,claude-haiku-4-5,,A,44,1,1,1.0,1,0.064069,102.32503533363342,9.159705877304077,ok
claude-opus-5_track-A_seed-42_17ae69,rev_api_v1g,claude-opus-5,,A,42,1,1,1.0,1,0.07408700000000001,16.328662872314453,8.744255065917969,ok
claude-opus-5_track-A_seed-43_a998b5,rev_api_v1g,claude-opus-5,,A,43,1,1,1.0,1,0.0384275,14.76661467552185,8.543765544891357,ok
claude-opus-5_track-A_seed-44_c6e521,rev_api_v1g,claude-opus-5,,A,44,1,1,1.0,1,0.039677500000000004,15.854363441467285,8.795109748840332,ok
claude-sonnet-5_track-A_seed-42_3dddce,rev_api_v1g,claude-sonnet-5,,A,42,1,1,1.0,1,0.08551500000000001,36.80729961395264,8.542988777160645,ok
claude-sonnet-5_track-A_seed-43_8e0768,rev_api_v1g,claude-sonnet-5,,A,43,1,1,1.0,1,0.0889521,52.266289949417114,8.394260168075562,ok
claude-sonnet-5_track-A_seed-44_62e6fe,rev_api_v1g,claude-sonnet-5,,A,44,1,1,1.0,1,0.0654371,40.282856702804565,8.844234704971313,ok
gemma4_26b-a4b-it-q4_K_M_think-off_track-A_seed-42_c1980a,rev_off_v1g,gemma4_26b-a4b-it-q4_K_M,off,A,42,0,0,0.0,0,0.0,59.84281373023987,0.8205623626708984,ok
gemma4_26b-a4b-it-q4_K_M_think-off_track-A_seed-43_c986f3,rev_off_v1g,gemma4_26b-a4b-it-q4_K_M,off,A,43,0,0,0.0,0,0.0,35.475841760635376,0.770249605178833,ok
gemma4_26b-a4b-it-q4_K_M_think-off_track-A_seed-44_4b47ce,rev_off_v1g,gemma4_26b-a4b-it-q4_K_M,off,A,44,0,0,0.0,0,0.0,36.255032539367676,0.820753812789917,ok
gemma4_31b-it-q4_K_M_think-off_track-A_seed-42_b30f10,rev_off_v1g,gemma4_31b-it-q4_K_M,off,A,42,1,1,1.0,1,0.0,172.84117770195007,8.336778163909912,ok
gemma4_31b-it-q4_K_M_think-off_track-A_seed-43_c94db8,rev_off_v1g,gemma4_31b-it-q4_K_M,off,A,43,1,1,1.0,1,0.0,133.22860503196716,8.28821587562561,ok
gemma4_31b-it-q4_K_M_think-off_track-A_seed-44_4d0b4d,rev_off_v1g,gemma4_31b-it-q4_K_M,off,A,44,1,1,1.0,1,0.0,133.591721534729,8.342109680175781,ok
glm-4.7-flash_q4_K_M_think-off_track-A_seed-42_d6c0af,rev_off_v1g,glm-4.7-flash_q4_K_M,off,A,42,0,0,0.0,0,0.0,72.34403991699219,1.1209518909454346,ok
glm-4.7-flash_q4_K_M_think-off_track-A_seed-43_5c332b,rev_off_v1g,glm-4.7-flash_q4_K_M,off,A,43,0,0,0.0,0,0.0,46.31162071228027,1.1208477020263672,ok
glm-4.7-flash_q4_K_M_think-off_track-A_seed-44_631ad5,rev_off_v1g,glm-4.7-flash_q4_K_M,off,A,44,0,0,0.0,0,0.0,48.05305504798889,0.5698695182800293,ok
gpt-oss_20b_think-off_track-A_seed-42_d1efcd,rev_off_v1g,gpt-oss_20b,off,A,42,,,,,0.0,624.5140271186829,,truncated_in_thinking
gpt-oss_20b_think-off_track-A_seed-43_42fa28,rev_off_v1g,gpt-oss_20b,off,A,43,0,0,0.0,0,0.0,136.4981074333191,0.6203222274780273,ok
gpt-oss_20b_think-off_track-A_seed-44_a79442,rev_off_v1g,gpt-oss_20b,off,A,44,0,0,0.0,0,0.0,164.44659399986267,0.5683536529541016,ok
granite4.1_30b-q4_K_M_think-off_track-A_seed-42_abce0b,rev_off_v1g,granite4.1_30b-q4_K_M,off,A,42,0,0,0.0,0,0.0,152.138671875,0.6196141242980957,ok
granite4.1_30b-q4_K_M_think-off_track-A_seed-43_e09e04,rev_off_v1g,granite4.1_30b-q4_K_M,off,A,43,1,1,1.0,1,0.0,104.22636342048645,8.33774209022522,ok
granite4.1_30b-q4_K_M_think-off_track-A_seed-44_5099d6,rev_off_v1g,granite4.1_30b-q4_K_M,off,A,44,1,1,1.0,1,0.0,106.46277070045471,8.342689275741577,ok
granite4.1_8b-q4_K_M_think-off_track-A_seed-42_40c44f,rev_off_v1g,granite4.1_8b-q4_K_M,off,A,42,0,0,0.0,0,0.0,45.627482891082764,8.289186239242554,ok
granite4.1_8b-q4_K_M_think-off_track-A_seed-43_8b4fca,rev_off_v1g,granite4.1_8b-q4_K_M,off,A,43,0,0,0.0,0,0.0,40.76572895050049,2.375192165374756,ok
granite4.1_8b-q4_K_M_think-off_track-A_seed-44_d01f36,rev_off_v1g,granite4.1_8b-q4_K_M,off,A,44,0,0,0.0,0,0.0,39.46442747116089,2.374025583267212,ok
laguna-xs-2.1_q4_K_M_think-off_track-A_seed-42_1e05c4,rev_off_v1g,laguna-xs-2.1_q4_K_M,off,A,42,0,0,0.0,0,0.0,50.572856426239014,0.7705798149108887,ok
laguna-xs-2.1_q4_K_M_think-off_track-A_seed-43_95f67f,rev_off_v1g,laguna-xs-2.1_q4_K_M,off,A,43,0,0,0.0,0,0.0,26.435893058776855,0.8201436996459961,ok
laguna-xs-2.1_q4_K_M_think-off_track-A_seed-44_62846d,rev_off_v1g,laguna-xs-2.1_q4_K_M,off,A,44,0,0,0.0,0,0.0,26.44908046722412,0.5700414180755615,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-A_seed-42_7a0329,rev_off_v1g,nemotron-3-nano_30b-a3b-q4_K_M,off,A,42,0,0,0.0,0,0.0,47.23160147666931,0.5694026947021484,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-A_seed-43_8e6d47,rev_off_v1g,nemotron-3-nano_30b-a3b-q4_K_M,off,A,43,0,0,0.0,0,0.0,16.29382848739624,0.5700180530548096,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-A_seed-44_d63abf,rev_off_v1g,nemotron-3-nano_30b-a3b-q4_K_M,off,A,44,1,1,1.0,0,0.0,17.44900107383728,8.291528701782227,ok
nemotron-3-nano_4b_think-off_track-A_seed-42_6c2841,rev_off_v1g,nemotron-3-nano_4b,off,A,42,1,0,0.0,1,0.0,25.048306226730347,0.5700922012329102,ok
nemotron-3-nano_4b_think-off_track-A_seed-43_343f47,rev_off_v1g,nemotron-3-nano_4b,off,A,43,0,0,0.0,0,0.0,21.40023183822632,0.6201388835906982,ok
nemotron-3-nano_4b_think-off_track-A_seed-44_72741b,rev_off_v1g,nemotron-3-nano_4b,off,A,44,0,0,0.0,0,0.0,20.749821424484253,0.620030403137207,ok
qwen3.5_4b-q4_K_M_think-off_track-A_seed-42_471468,rev_off_v1g,qwen3.5_4b-q4_K_M,off,A,42,0,0,0.0,0,0.0,72.99653768539429,0.61977219581604,ok
qwen3.5_4b-q4_K_M_think-off_track-A_seed-43_dd40fa,rev_off_v1g,qwen3.5_4b-q4_K_M,off,A,43,0,0,0.0,0,0.0,35.74605846405029,0.5704987049102783,ok
qwen3.5_4b-q4_K_M_think-off_track-A_seed-44_be3d83,rev_off_v1g,qwen3.5_4b-q4_K_M,off,A,44,0,0,0.0,0,0.0,47.185165882110596,0.9711978435516357,ok
qwen3.6_27b-q4_K_M_think-off_track-A_seed-42_a67e6e,rev_off_v1g,qwen3.6_27b-q4_K_M,off,A,42,1,1,1.0,1,0.0,159.63155555725098,8.188314199447632,ok
qwen3.6_27b-q4_K_M_think-off_track-A_seed-43_eac9d8,rev_off_v1g,qwen3.6_27b-q4_K_M,off,A,43,1,1,1.0,1,0.0,130.4595503807068,8.240939855575562,ok
qwen3.6_27b-q4_K_M_think-off_track-A_seed-44_12c3a2,rev_off_v1g,qwen3.6_27b-q4_K_M,off,A,44,1,1,1.0,0,0.0,110.09865975379944,8.287268877029419,ok
qwen3.6_35b-a3b-q4_K_M_think-off_track-A_seed-42_b0d616,rev_off_v1g,qwen3.6_35b-a3b-q4_K_M,off,A,42,0,0,0.0,0,0.0,57.92684817314148,0.8191983699798584,ok
qwen3.6_35b-a3b-q4_K_M_think-off_track-A_seed-43_358c5d,rev_off_v1g,qwen3.6_35b-a3b-q4_K_M,off,A,43,0,0,0.0,0,0.0,23.155741453170776,1.120347261428833,ok
qwen3.6_35b-a3b-q4_K_M_think-off_track-A_seed-44_0e5444,rev_off_v1g,qwen3.6_35b-a3b-q4_K_M,off,A,44,0,0,0.0,0,0.0,26.120782375335693,1.1205081939697266,ok
claude-haiku-4-5_track-A_seed-42_cf3f4c,rev_api_v1p25,claude-haiku-4-5,,A,42,1,1,1.0,1,0.076847,124.27774667739868,8.392667293548584,ok
claude-haiku-4-5_track-A_seed-43_cd3c40,rev_api_v1p25,claude-haiku-4-5,,A,43,1,1,1.0,1,0.068082,110.18824505805969,8.290808916091919,ok
claude-haiku-4-5_track-A_seed-44_1c5f6d,rev_api_v1p25,claude-haiku-4-5,,A,44,1,1,1.0,1,0.063182,102.2515320777893,8.287830352783203,ok
claude-opus-5_track-A_seed-42_518393,rev_api_v1p25,claude-opus-5,,A,42,1,1,1.0,1,0.063501,13.273713111877441,8.141313314437866,ok
claude-opus-5_track-A_seed-43_570d17,rev_api_v1p25,claude-opus-5,,A,43,1,1,1.0,1,0.035409500000000003,13.32758092880249,8.893934965133667,ok
claude-opus-5_track-A_seed-44_92ecce,rev_api_v1p25,claude-opus-5,,A,44,1,1,1.0,1,0.0345195,13.243852376937866,8.439570188522339,ok
claude-sonnet-5_track-A_seed-42_dc957d,rev_api_v1p25,claude-sonnet-5,,A,42,1,1,1.0,1,0.09621,50.76606512069702,8.191147089004517,ok
claude-sonnet-5_track-A_seed-43_dfa04c,rev_api_v1p25,claude-sonnet-5,,A,43,1,1,1.0,1,0.0630739,41.42625141143799,8.550228357315063,ok
claude-sonnet-5_track-A_seed-44_042e88,rev_api_v1p25,claude-sonnet-5,,A,44,1,1,1.0,1,0.0638589,41.59580683708191,8.300219297409058,ok
gemma4_26b-a4b-it-q4_K_M_think-off_track-A_seed-42_a86d80,rev_off_v1p25,gemma4_26b-a4b-it-q4_K_M,off,A,42,1,1,1.0,1,0.0,61.739179849624634,8.245525360107422,ok
gemma4_26b-a4b-it-q4_K_M_think-off_track-A_seed-43_df5fc3,rev_off_v1p25,gemma4_26b-a4b-it-q4_K_M,off,A,43,1,1,1.0,1,0.0,40.65316343307495,8.248637676239014,ok
gemma4_26b-a4b-it-q4_K_M_think-off_track-A_seed-44_c1ff43,rev_off_v1p25,gemma4_26b-a4b-it-q4_K_M,off,A,44,0,0,0.0,0,0.0,41.850661754608154,2.4326133728027344,ok
gemma4_31b-it-q4_K_M_think-off_track-A_seed-42_ac8c66,rev_off_v1p25,gemma4_31b-it-q4_K_M,off,A,42,1,1,1.0,1,0.0,170.01873111724854,8.243529319763184,ok
gemma4_31b-it-q4_K_M_think-off_track-A_seed-43_ce0121,rev_off_v1p25,gemma4_31b-it-q4_K_M,off,A,43,1,1,1.0,1,0.0,143.24823546409607,8.247318744659424,ok
gemma4_31b-it-q4_K_M_think-off_track-A_seed-44_ebe3e4,rev_off_v1p25,gemma4_31b-it-q4_K_M,off,A,44,1,1,1.0,1,0.0,144.0745029449463,8.138301372528076,ok
glm-4.7-flash_q4_K_M_think-off_track-A_seed-42_a7b954,rev_off_v1p25,glm-4.7-flash_q4_K_M,off,A,42,0,0,0.0,0,0.0,77.90625095367432,0.5692179203033447,ok
glm-4.7-flash_q4_K_M_think-off_track-A_seed-43_9b8625,rev_off_v1p25,glm-4.7-flash_q4_K_M,off,A,43,1,1,1.0,1,0.0,41.277493476867676,8.237813711166382,ok
glm-4.7-flash_q4_K_M_think-off_track-A_seed-44_61b298,rev_off_v1p25,glm-4.7-flash_q4_K_M,off,A,44,0,0,0.0,0,0.0,44.24637007713318,0.5697131156921387,ok
gpt-oss_20b_think-off_track-A_seed-42_252292,rev_off_v1p25,gpt-oss_20b,off,A,42,0,0,0.0,0,0.0,240.5573856830597,0.6195645332336426,ok
gpt-oss_20b_think-off_track-A_seed-43_bdf5ee,rev_off_v1p25,gpt-oss_20b,off,A,43,0,0,0.0,0,0.0,189.48412322998047,0.570178747177124,ok
gpt-oss_20b_think-off_track-A_seed-44_705309,rev_off_v1p25,gpt-oss_20b,off,A,44,1,1,1.0,1,0.0,276.2989807128906,8.295599937438965,ok
granite4.1_30b-q4_K_M_think-off_track-A_seed-42_7a725c,rev_off_v1p25,granite4.1_30b-q4_K_M,off,A,42,0,0,0.0,0,0.0,138.39264798164368,8.187308549880981,ok
granite4.1_30b-q4_K_M_think-off_track-A_seed-43_5bcaf3,rev_off_v1p25,granite4.1_30b-q4_K_M,off,A,43,1,1,1.0,1,0.0,112.05853986740112,8.393741846084595,ok
granite4.1_30b-q4_K_M_think-off_track-A_seed-44_8ac350,rev_off_v1p25,granite4.1_30b-q4_K_M,off,A,44,1,1,1.0,0,0.0,102.0222761631012,8.33889102935791,ok
granite4.1_8b-q4_K_M_think-off_track-A_seed-42_a466f0,rev_off_v1p25,granite4.1_8b-q4_K_M,off,A,42,0,0,0.0,0,0.0,44.04604458808899,2.4250292778015137,ok
granite4.1_8b-q4_K_M_think-off_track-A_seed-43_806924,rev_off_v1p25,granite4.1_8b-q4_K_M,off,A,43,0,0,0.0,0,0.0,25.988950490951538,0.6202492713928223,ok
granite4.1_8b-q4_K_M_think-off_track-A_seed-44_0a7cff,rev_off_v1p25,granite4.1_8b-q4_K_M,off,A,44,0,0,0.0,0,0.0,26.6233229637146,2.372107982635498,ok
laguna-xs-2.1_q4_K_M_think-off_track-A_seed-42_04d8e7,rev_off_v1p25,laguna-xs-2.1_q4_K_M,off,A,42,0,0,0.0,0,0.0,53.21896958351135,0.6199889183044434,ok
laguna-xs-2.1_q4_K_M_think-off_track-A_seed-43_d856b9,rev_off_v1p25,laguna-xs-2.1_q4_K_M,off,A,43,0,0,0.0,0,0.0,29.72911238670349,0.5695428848266602,ok
laguna-xs-2.1_q4_K_M_think-off_track-A_seed-44_e5704e,rev_off_v1p25,laguna-xs-2.1_q4_K_M,off,A,44,0,0,0.0,0,0.0,23.883595943450928,0.6195342540740967,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-A_seed-42_ba788c,rev_off_v1p25,nemotron-3-nano_30b-a3b-q4_K_M,off,A,42,0,0,0.0,0,0.0,44.91706371307373,8.089704275131226,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-A_seed-43_691da3,rev_off_v1p25,nemotron-3-nano_30b-a3b-q4_K_M,off,A,43,1,1,1.0,0,0.0,14.717371702194214,8.289958715438843,ok
nemotron-3-nano_30b-a3b-q4_K_M_think-off_track-A_seed-44_facc06,rev_off_v1p25,nemotron-3-nano_30b-a3b-q4_K_M,off,A,44,1,1,1.0,1,0.0,14.623902320861816,8.296330213546753,ok
nemotron-3-nano_4b_think-off_track-A_seed-42_2dd438,rev_off_v1p25,nemotron-3-nano_4b,off,A,42,0,0,0.0,0,0.0,29.449016094207764,0.6195018291473389,ok
nemotron-3-nano_4b_think-off_track-A_seed-43_cbcda9,rev_off_v1p25,nemotron-3-nano_4b,off,A,43,0,0,0.0,0,0.0,17.263670206069946,0.6194148063659668,ok
nemotron-3-nano_4b_think-off_track-A_seed-44_44540a,rev_off_v1p25,nemotron-3-nano_4b,off,A,44,0,0,0.0,0,0.0,16.937790632247925,0.6196727752685547,ok
qwen3.5_4b-q4_K_M_think-off_track-A_seed-42_a24c0e,rev_off_v1p25,qwen3.5_4b-q4_K_M,off,A,42,1,0,0.0,0,0.0,53.114492654800415,1.472337007522583,ok
qwen3.5_4b-q4_K_M_think-off_track-A_seed-43_3d0cd4,rev_off_v1p25,qwen3.5_4b-q4_K_M,off,A,43,1,0,0.0,0,0.0,75.08811378479004,0.5693984031677246,ok
qwen3.5_4b-q4_K_M_think-off_track-A_seed-44_246fa5,rev_off_v1p25,qwen3.5_4b-q4_K_M,off,A,44,0,0,0.0,0,0.0,49.724682092666626,0.6195688247680664,ok
qwen3.6_27b-q4_K_M_think-off_track-A_seed-42_b39b8a,rev_off_v1p25,qwen3.6_27b-q4_K_M,off,A,42,0,0,0.0,0,0.0,135.36716389656067,0.6204257011413574,ok
